0.09433962264,928.5436242
0.1886792453,1156.397442
0.2830188679,986.0234899
0.3773584906,1025.268456
0.4716981132,783.9276781
0.5660377358,769.1629167
0.6603773585,1465.134228
0.7547169811,1450.600671
0.8490566038,632.2315436
0.9433962264,1304.223033
1.037735849,1461.293492
1.132075472,748.780308
1.226415094,1126.38421
1.320754717,679.6644295
1.41509434,1094.187919
1.509433962,1095.481552
1.603773585,1006.669438
1.698113208,1378.338926
1.79245283,782.3020134
1.886792453,1167.828859
1.981132075,792.3255034
2.075471698,807.2718121
2.169811321,1127.38421
2.264150943,1447.66443
2.358490566,755.1879195
2.452830189,560.4815521
2.547169811,1462.669438
2.641509434,848.3389262
2.735849057,1058.302013
2.830188679,1156.828859
2.924528302,643.3255034
3.018867925,1468.271812
3.113207547,1074.687919
3.20754717,1430.862416
3.301886792,1405.543624
3.396226415,738.320236
3.490566038,669.6831621
3.58490566,1265.471176
3.679245283,846.3711128
3.773584906,1195.932886
3.867924528,683.0684734
3.962264151,923.4731544
4.056603774,1214.756362
4.150943396,515.8626467
4.245283019,1279.412752
4.339622642,658.6677852
4.433962264,772.7630764
4.528301887,1312.416107
4.622641509,596.3221477
4.716981132,1379.419463
4.811320755,1188.832215
4.905660377,497.6959788
5,839.9147822
5.094339623,621.8456376
5.188679245,589.7101285
5.283018868,996.5973154
5.377358491,596.5369128
5.471698113,845.3624161
5.566037736,504.0927715
5.660377358,1151.740457
5.754716981,803.4552569
5.849056604,744.2841266
5.943396226,817.5469799
6.037735849,503.8120805
6.132075472,645.033557
6.226415094,1082.298658
6.320754717,685.7997477
6.41509434,1165.979866
6.509433962,430.6845638
6.603773585,911.6353276
6.698113208,1306.771812
6.79245283,1026.684564
6.886792453,1034.635328
6.981132075,832.7718121
7.075471698,800.9015842
7.169811321,779.8143295
7.264150943,848.6879195
7.358490566,954.2661989
7.452830189,911.4328859
7.547169811,1146.705791
7.641509434,1293.44522
7.735849057,1107.644295
7.830188679,698.3557047
7.924528302,440.3120805
8.018867925,742.0268456
8.113207547,1186.909396
8.20754717,747.4955889
8.301886792,414.8747857
8.396226415,868.3255034
8.490566038,1109.900386
8.58490566,1155.322148
8.679245283,569.4362416
8.773584906,1070.457411
8.867924528,943.9708321
8.962264151,603.9473387
9.056603774,770.885906
9.150943396,402.6654519
9.245283019,409.6342282
9.339622642,386.9050473
9.433962264,382.3590604
9.528301887,1114.778523
9.622641509,966.1165265
9.716981132,827.6284115
9.811320755,1162.33557
9.905660377,341.9270098
10,1114.925356
10.09433962,420.4261745
10.18867925,769.3657718
10.28301887,780.975792
10.37735849,388.0838926
10.47169811,502.0510237
10.56603774,1005.510067
10.66037736,509.1174497
10.75471698,758.3416566
10.8490566,911.0469799
10.94339623,324.4597315
11.03773585,404.9496644
11.13207547,1064.295302
11.22641509,507.9026846
11.32075472,383.6006711
11.41509434,196.3125648
11.50943396,982.2512072
11.60377358,1126.654362
11.69811321,824.2751678
11.79245283,592.466443
11.88679245,686.4496644
11.98113208,746.6006711
12.0754717,573.3125648
12.16981132,223.2512072
12.26415094,714.6543624
12.35849057,211.2751678
12.45283019,721.466443
12.54716981,1012.449664
12.64150943,672.2451418
12.73584906,825.9584
12.83018868,240.9338467
12.9245283,440.9593353
13.01886792,291.4188439
13.11320755,685.3040356
13.20754717,1113.96771
13.30188679,1038.361705
13.39622642,1131.630872
13.49056604,960.6711409
13.58490566,1069.577791
13.67924528,365.0966876
13.77358491,1021.634875
13.86792453,740.7785235
13.96226415,941.1029809
14.05660377,345.9261745
14.1509434,430.2389706
14.24528302,389.368388
14.33962264,656.2281879
14.43396226,1168.530201
14.52830189,1105.437032
14.62264151,969.7147651
14.71698113,1023.389262
14.81132075,537.4270014
14.90566038,484.8993289
15,1089.966443
15.09433962,1167.731544
15.18867925,624.6836823
15.28301887,795.8230397
15.37735849,1011.033557
15.47169811,643.5738255
15.56603774,1204.749261
15.66037736,885.3547538
15.75471698,1160.577181
15.8490566,426.0493287
15.94339623,572.0245169
16.03773585,1087.248322
16.13207547,930.0816009
16.22641509,1029.295302
16.32075472,525.4026846
16.41509434,544.1510067
16.50943396,1314.59174
16.60377358,1320.899329
16.69811321,1226.719304
16.79245283,1153.427387
16.88679245,971.5347904
16.98113208,794.1765967
17.0754717,1116.82087
17.16981132,1388.255034
17.26415094,974.3134037
17.35849057,978.5516696
17.45283019,1312.137584
17.54716981,933.065738
17.64150943,1250.449664
17.73584906,1332.826942
17.83018868,1347.073826
17.9245283,674.1357387
18.01886792,695.8340341
18.11320755,1265.38255
18.20754717,1211.191275
18.30188679,925.8255034
18.39622642,965.9597315
18.49056604,834.0872483
18.58490566,684.0620271
18.67924528,1107.46473
18.77358491,1219.216434
18.86792453,638.4010054
18.96226415,980.9244667
19.05660377,1113.177852
19.1509434,884.0285706
19.24528302,969.9111373
19.33962264,815.8825503
19.43396226,1203.179628
19.52830189,1288.236679
19.62264151,1084.268456
19.71698113,1531.734899
19.81132075,1489.048765
19.90566038,964.3993289
20,936.6174497
20.09433962,1101.456376
20.18867925,1119.496644
20.28301887,954.0604027
20.37735849,788.7968463
20.47169811,1222.288591
20.56603774,1494.145865
20.66037736,904.2366619
20.75471698,1273.619203
20.8490566,1088.85906
20.94339623,1270.082097
21.03773585,798.5588878
21.13207547,1175.347464
21.22641509,1328.083893
21.32075472,1375.414579
21.41509434,686.8456376
21.50943396,1189.432886
21.60377358,1482.057047
21.69811321,912.8069168
21.79245283,1352.541824
21.88679245,1448.986577
21.98113208,782.0536913
22.0754717,1419.132416
22.16981132,889.4142872
22.26415094,798.4395973
22.35849057,1348.203155
22.45283019,839.0771812
22.54716981,1265.061939
22.64150943,1013.312081
22.73584906,927.8844124
22.83018868,699.0958191
22.9245283,1493.325503
23.01886792,1504.865772
23.11320755,1056.271812
23.20754717,1198.31734
23.30188679,822.8120805
23.39622642,652.9141949
23.49056604,944.3926174
23.58490566,1126.159164
23.67924528,965.5436242
23.77358491,1525.602576
23.86792453,1057.079074
23.96226415,1428.446309
24.05660377,1169.085789
24.1509434,1209.040268
24.24528302,1457.926174
24.33962264,851.045077
24.43396226,1496.697987
24.52830189,1374.057047
24.62264151,1079.352349
24.71698113,933.461126
24.81132075,1171.416107
24.90566038,1127.569136
25,1425.278523
25.09433962,737.7751678
25.18867925,1275.934983
25.28301887,1032.132097
25.37735849,705.2885906
25.47169811,832.1421002
25.56603774,909.9328859
25.66037736,896.295302
25.75471698,1095.497659
25.8490566,1102.721477
25.94339623,1307.805369
